id,name,author,difficulty_avg,gauge,gauge_divisor,gauge_pattern,max_yardage,notes,price,projects_count,queued_projects_count,rating_avg,sizes_available,yarn_weight
202694,The Ericka Scarf,Gina House,1.78,30.0,4.0,Lace Pattern,459.0,"*""This simple open lace pattern is easy to knit and works up quickly.  It also looks great on both sides!  The scarf can be worn long and narrow or shorter and wider.  Each version uses only one skein of yarn.""* from the book, ""Sock Yarn One-Skein Wonders"" by Judith Durant.

 - A great use of your fingering weight, pooling or self-striping sock yarn.

 - Perfect for your fingering weight handspun yarns! *(especially ones with sparkle or beads)*

 - Two lengths/widths and easy to add on extra length with more yarn.

 - Unisex design that can be worn on a man or woman or child.

 -  Only 2 rows to follow for this lace pattern and quickly memorized, as well as all of the stitches lining up nicely so mistakes are easily seen and can be fixed without much trouble.

This pattern is **FREE** if you download the **SleepyEyes** app *(also free!)* from iTunes.  It's one of **14** free downloadable patterns :D

Please check out more of **Gina House**'s designs [here][1] and take a look at her self-published, spiral bound book, ""Sleepy Eyes Knits:  Dreamscape"" [here][2].  You can also join the [SleepyHeads][3] group on Ravelry for questions, comments or other discussions of Gina's patterns.  *Thank you!*


  [1]: http://www.ravelry.com/designers/gina-house
  [2]: http://www.ravelry.com/patterns/sources/sleepy-eyes-knits-dreamscape
  [3]: http://www.ravelry.com/groups/sleepyheads",5.0,274,94,4.43,"8"" x 60"" and 10.5"" x 44""",Fingering
207833,Cha Cha Ruffles,Diane L. Augustin,2.75,3.0,1.0,garter stitch,,"
Are you wondering what to do with that ruffly scarf yarn? Grab about 150 yards of any worsted weight and knit this pattern!

Cha Cha Ruffles is a feisty, frilly accent piece. 
It can be worn as a scarf, collar or cowl. Fasten it in any way with an amazing shawl pin. Center the widest part in front and throw the ends over your shoulders for a sassy statement.


For more information about knitting with Cha Cha, please view [Barry Klein's video][2]


  [2]: http://www.youtube.com/watch?v=1G7IWijG_1A",,24,28,3.82,"8"" wide at widest part x 48"" long",Worsted
208201,Irish Cable Scarf,Anna Templer,0.0,18.0,4.0,stockinette stitch,350.0,"I used smaller needles to achieve a thicker texture, but the beauty of this pattern is that you can really play with it. I found it years back and modified it to it's current state. Enjoy, and feel free change it up!

12/13/10: Please note that in the pattern it is SSK then YO, and YO then k2tog. Also, remember to main P2 on each side of the eyelets.",,5,41,0.0,,Worsted
208557,Hurdle Stitch Scarf,Jackie Lauseng,1.35,,,,500.0,,,58,57,4.47,One Size Fits All,Sport
209195,Lettuce Slide Scarf,Bobbe Morris,3.4,20.0,4.0,Rib Pattern St,,,,63,40,3.97,,Light Fingering
209500,Gothic Leaf Scarf,Sivia Harding,3.36,18.0,4.0,"Lace pattern, blocked",400.0,"You all know the Gothic Leaf Stole, but this new version is both smaller and more interesting.. it features two beading techniques, one at the edges and one in the lace pattern. Perfect gift knitting!

Bead requirement: 220 size 6/0 seed beads.",6.0,22,46,4.77,one size,Fingering
212147,Bulky Winter Scarf,Diane L. Augustin,1.75,2.0,1.0,k1 p1,,"Wrap, wrap and wrap yourself in warmth and softness with this extra long, plush, quick knit scarf for winter!

I finished this chunky, textured, quick knit scarf after the first snowstorm of the year.
Knit on size 17 needles, I made it in two nights. 
It’s soft, warm and long enough to bundle up and face the cold and SNOW! 

ANY super chunky yarn will work with this pattern. Enjoy!
I've listed many new yarn choices that will work with this pattern.

Want to have a cowl instead? Just sew the ends together or twist one end up in a half twist and sew the ends together for a moebius.

Enjoy!


  [1]: http://www.ravelry.com/bundles/7572
  [2]: http://www.ravelry.com/bundles/7572",6.0,25,62,4.6,"6"" x 80""",Super Bulky
216368,Elaina's Small Arrow Lace Scarf,Denise Daniel,0.0,20.0,4.0,garter,,,,3,7,0.0,one size fits all,Lace
221547,Hat and Scarf,Sirdar,0.0,,,,416.0,"**Sizes:**
Hats: 0-6 mo (6-12 mo, 1-2 yr, 2-3 yr, 4-5 yr, 6-7 yr)
Scarf: 4-5 yr (6-7 yr)

**Yarn Requirements:** DK weight, 50g balls
Hats: 1 ball in each of three colors for any size and style.
Scarf: 1 ball in each of two colors and 2 balls of a third.

Also suitable for Sirdar Snuggly DK, Snuggly Kisses DK, Snuggly Pearls DK, Sirdar Supersoft DK and Tiny Tots DK. Amounts may vary.",,15,5,0.0,Birth - 7 years old,DK
223228,Football Mosaic Scarf,Sarah Burton,2.76,19.0,4.0,garter,440.0,"This mosaic design features rows of staggered footballs separated by Doric columns.  This scarf is knit using slipped stitches – an easy technique that creates textured, two-color results while knitting with only one color at a time.  **If you can knit a garter stitch scarf, you can knit this scarf.**   And it would look great in any team colors.

Skills:  Cast on, knit, slip stitches purlwise, bind off.  

Size: 6.5” wide X 74” long

Note - this scarf is knit from a mosaic chart, which is read slightly differently than other knitting or colorwork charts.  Be sure to read the general notes before working from the chart.  Don't let the chart keep you from trying this design, though.  This scarf is nothing more than a garter stitch scarf where the colors change every two rows.  

More information is available in [this blog post][1]


  [1]: http://verdigrisknits.blogspot.com/2011/01/next-superscarves-pattern-football.html",,83,109,4.7,,Worsted
229287,Faux Mitered Mosaic Scarf,Sarah Burton,2.6,19.0,4.0,garter (charted mosaic pattern),400.0,"I love the look of mitered squares, but find knitting each square a bit tedious; the stopping and starting makes it hard for me to get into a groove.  This mosaic design creates a mitered square appearance without all the work.  This scarf is knit using slipped stitches – an easy technique that creates textured, two-color results while knitting with only one color at a time.  If you can knit a garter stitch scarf, you can knit this scarf.  A chart is necessary for the colorwork pattern, but don't let this stop you from knittnig this scarf.  It really is an easy technique.  

Skills:  Cast on, knit, slip stitches purlwise, bind off.  

Size: 7” wide X 72” long.

Of course you have the right to do what you wish with the finished object.  But posting projects is always appreciated.

For more information visit my blog [Verdigris Knits][1]

Note Pattern updated 3-9-2011 to clarify chart for alternating MC and CC.

  [1]: http://www.verdigrisknits.blogspot.com",,47,170,4.47,,Worsted
238515,Restless,Bonnie Sennott,3.28,20.0,4.0,lace pattern,375.0,"**Create Your Own Collection!** When you purchase four *individual* Blue Peninsula patterns at the same time, you’ll automatically receive a 20% discount. No coupon code required. (This offer does not include ebooks and sets, which are already discounted.)
...........................................................................

This lace scarf can be knit in either light fingering weight or heavy laceweight yarn. Its two edgings feature a distinctive diamond motif enlivened by beads, while its central panel is made up of columns of yarn overs.

The scarf is worked in two pieces. First, the lower edging and body of the scarf are knit in one piece and set aside. Then a second edging is knit, and the two pieces are joined by garter stitch grafting.

The scarf takes its name from the visual impression of restless movement created by the shifting placement of decreases in the central panel.

The sample measured 8 1/2 inches x 50 inches before blocking, and 10 inches by 54 inches after blocking.

The 4-page PDF includes both written and charted instructions, as well as directions for placing beads and for garter stitch grafting.  Charts and symbols key are on one page.

More info [here][1]


  [1]: http://bluepeninsula.blogspot.com/2011/04/pattern-release-restless.html",6.75,42,188,4.67,one,Light Fingering
238811,Amber Waves scarf,Vicki Stiefel,1.75,19.0,4.0,,120.0,"This is one of those mashups that's really up to you to interpret. The pattern is a jumping-off point. The one thing to remember is to choose a needle size larger than usually recommended. This will enhance the airiness of the scarf. 

From the 10 Secrets of the LaidBack Knitters. 
You can get the [10 Secrets][1] at Amazon

Or from St. Martin's: [10 Secrets of the LaidBack Knitters][2]


Or at you Local Yarn Store or bookstore! 


  [1]: http://amzn.to/grg5MT
  [2]: http://us.macmillan.com/10secretsofthelaidbackknitters",,13,13,4.75,,Sport
239662,Bluebird Lace Scarf,Kara Peterson,2.71,,,,,,,67,145,4.44,,Lace
242362,"The Long and Winding Road scarf (5"" x 40"")",Mary C. Gildersleeve,0.0,4.0,1.0,stockinette,150.0,"This short scarf is a fun way to practice lace knitting.  The winding road, like life, starts out straight and quickly begins to traverse back and forth as we wind through our years.  As we near the end of our lives and the scarf, the road straightens out once again! 

The lace design is charted and written out.

The sample is knit using about 75% of a skein of [Spring Gate Farm's Cashmere (50%)/Silk (25%)/Merino (25%)][1] fiber is a lovely, deep teal.  This yarn takes dye amazingly and is so nice to knit with ... the stitch definition is glorious!


  [1]: http://www.ravelry.com/yarns/library/spring-gate-farm-merino-silk-cashmere-lace",4.0,3,4,0.0,"one size (approx 5"" x 40"")",Lace
243254,Classic Lily of the Valley Scarf,Nancy Bush,3.67,10.5,2.0,lily of the valley lace pattern,849.0,"The Classic Lily of the Valley Scarf is the focus of the workshop in the *Knitted Lace of Estonia* DVD.

There are three variations to this pattern:

1. Simple scarf with garter border (388 meters of yarn)
2. Scarf with traditional sewn-on edge (776 meters of yarn)
3. Scarf with modern picked-up edge (776 meters of yarn)",,44,139,4.65,,Lace
253256,StingRay,Evan Plevinski,1.71,,,,370.0,"A simple ribbed triangular scarf, designed for everyday wear.

This pattern can be made in any weight yarn with the appropriate size needle.  It can also be made shorter or longer by adding repeats to sections A and/or B.  

**7/4 Updated a few minor errors**

Special Thanks go to Thao for test knitting and to Matthew for modeling :)",,35,137,4.15,One; with options ,Worsted
256661,Peacock Scarf,Piper's Girls of Piper's Quilts & Comforts,2.36,,,,430.0,"Made with a worsted wool yarn and a fine angora yarn held together.  Can also be made with a single strand of worsted.

Also available [here][1]


  [1]: http://www.craftsy.com/pattern/knitting/accessory/peacock-scarf/36093",,70,62,4.38,,Worsted
259960,Color Card Scarf (Knit Version),Vickie Howell,1.2,,,,,"Also available at [CYCA][1] and [Yarnspirations][2]

Previously available at [Vickie Howell for Caron][3] and [The Caron Notebook.][4]

Tip: I used 21 colors for this version, but the scarf would look great using only 4 colors, too! Either pic a contrasting palette, or else just choose a pairing of 4 from my scarf! You'll only need about 2 balls worth of yarn to finish it though, so if you opt for more colors, then you'll have plenty o' yarn to make more scarves as gifts!


  [1]: http://www.craftyarncouncil.com/vickie-howell
  [2]: http://www.yarnspirations.com/patterns/color-card-scarf.html
  [3]: http://www.caron.com/vickiehowell/patterns/color_card_scarf/color_card_scarf.html
  [4]: https://naturallycaron.wordpress.com/2011/08/05/new-sheepish-blog-exclusive-color-card-scarf/",,31,69,4.75,One Size,Aran
273843,#57 Fair Isle Tube Scarf,Cheryl Murray,0.0,7.0,1.0,Stranded Stockinette stitch,1000.0,"**Materials**:

·         220 Sport by Cascade Yarns, 1.75 oz/50 g balls each approx 164 yds/150 m. (100% Peruvian Highland Wool) -- in #8010 (cream) (MC) – 3 balls;  #8895 (red) – 2 balls (A); #8885 (plum)   ̶    1 ball

·         16” circular needle, size #5 US/mm

·         16” circular needle, size #6 US/4mm OR SIZE NEEDED  TO OBTAIN GAUGE

·         Stitch markers

·         2” Pom pom maker

",,5,5,4.33,"Finished size = 6""W x 60""L",Sport
275157,The Seta Scarf,Sosae Caetano,1.79,,,,280.0,"Modern meets classic in this charming and simple one‐skein scarf. Double‐sided, the ridges lend a rustic look that compliments and flatters.  

Finished scarf measures approximately 4” wide and 72” long (without blocking.) Blocking will add more length, but it will also relax the characteristic ridges, which we love. (Generally speaking, the pattern creates a very relaxed scarf that lies perfectly flat without blocking.)",,60,138,4.24,,Fingering
277872,Seaglass Scarf,Jessamyn Leigh,2.14,,,Stockinette Stitch,354.0,"Inspired by the waves of the Hawaiian coast, this triangle kerchief is constructed by casting on and off stitches to make evenly spaced holes. The “cast-off” decreases are easy and create a nice wavy edge. In a beautiful seafoam shade of bamboo-wool blend yarn, this is a perfect scarf for anytime of the year!

Since it’s not a specific size, the gauge is unimportant, you can use the same concept and make the scarf with a variety of yarn and needle sizes.

The pattern is super simple. Based on the same principle as Winnie Shih’s Swiss Cheese Scarf, it’s as easy as casting off and casting on stitches, but it’s a really impressive effect.

Please note that the scarf will be very curly unless you block it when it's finished. 

Note: There were a few errors in the original PDF, which have all been corrected now! (If you find any others, or have questions, contact me.) 

Also available on Etsy:https://www.etsy.com/listing/271670740/seaglass-scarf-knitting-pattern-pdf",,92,220,4.29,One Size,Aran
283458,moss & bluebell *pocket scarf*,tiny owl knits,2.88,22.0,4.0,St st,,"This mossy scarf has little 
pockets hidden in the bluebell frills. 
Put your hands inside if they get chilly, 
or fill them with forest flowers & kittens &hearts; 

this pattern was originally designed for 
knit culture yarn shop for the vogue knitting live 
show in LA this year &hearts; 

[&hearts; watch the latest tiny owl knits VIDEO about it here! &hearts;][1] 

  [1]: http://vimeo.com/32798826",5.5,101,179,4.78,,DK
287955,Ione,Laura Patterson,3.55,13.75,4.0,lace,300.0,"Translated from the Greek, Ione (pronounced eye-Oh-nee) means “violet flower.” Ione was one of Nereus and Doris’ fifty daughters, a sea nymph, who with her sisters was helpful to sailors fighting perilous storms, most often in the Aegean Sea.

Scarf is worked sideways along the long edge starting with the lace pattern, and ending with garter stitch short rows that shape it into a pleasing crescent. Either size can be worn as a scarf or shoulder shawl.

**Size (length x width):** 63 x 7.75 (73.5 x 8.5) inches; 160 x 19.7 (186.7 x 21.6) cm.

**Yarn:** 230 (300) yards fingering weight yarn

**Skills:** k2tog, k3tog, ssk, YO, short rows.

**Notions:** Stitch markers are optional.

**Stitch patterns:** Charted and written.",8.0,62,127,4.45,"small, large",Fingering
289000,Diagonal Mistake Rib Scarf,Heidi Marie Robinson,2.27,17.0,2.0,Mistake Ribbing,480.0,"The diagonal ‘mistake’ ribbing on this scarf gives it interesting dimensional texture. The pattern is reversible, so there is no ugly side, which is great for scarves as you wear them in three dimensions.  The pattern is a simple repeat of only eight lines. 
Gauge:
The gauge of this scarf is not terribly important, as there really is no fit to worry about. For reference, though, using the Di.Ve Zenith worsted weight wool per 2 inches it was 17 stitches and 15 rows knit in the mistake rib pattern. The width of the scarf measures 5.5 inches. You can truly customize it by varying the yarn weight and needle size, or adding to or subtracting from the pattern repeat. 
Use your imagination!

Tag your FO's on Instagram #heidimarieknits",,37,138,4.1,"One size fits all, customizable.",Worsted
291477,College Park Cowl,Patrice Kehoe,1.73,5.0,1.0,,,,,34,66,4.3,"one size 8"" or 7"" by 56""",DK
292071,Feather and Fan Scarf,Churchmouse Yarns and Teas,1.8,7.5,1.0,in pattern,,,,6,5,4.8,,Sport
296653,ZigZag,Audrey Knight,2.5,18.0,4.0,garter,375.0,"I learned the multidirectional technique from JC Briar, and used it to create a herringbone effect. The pattern offers a choice of scarf ends – pointed (if you’re up for a bit of a challenge), or square. The intersting multidirectional knitting, added to the changes in color, make this a fun scarf to knit!

A sidebar in the book explains how to make the scarf your own by giving the formula for calculating gauge and stitch counts for any yarn you might like to use. 

Notions: 
Locking stitch markers
Tapestry needle
",,20,19,5.0,4.75 inches x 82 inches/12cm x 208.5cm ,Worsted
299014,The Triangle,Xandy Peters,1.37,,,,450.0,"This is a simple pattern which I often use for a triangular scarf or shawl of any size. It is mostly stockinette stitch, and works with any weight yarn. 

The color is optional, but I made mine with yarn dyed in a gradient. I think the color is the best part, but it would look fine plain.",,64,310,4.4,,Fingering
300207,Cabriole Cable & Lace Scarf,Linda Browning,3.3,6.5,1.0,cable & lace pattern ,350.0,"> Cabriole Cable & Lace Scarf intermingles cables with lace in a combination of textures that creates an open and intricate pattern. Although Cabriole appears complex, there is only one cable stitch, and the main lace pattern is identical on each right side row. The scarf, which could be easily extended into a wrap or shawl, is begun with a provisional cast on at the center, and then is knit outwards towards each end. The edging is worked at the end of each half. To make your project wider, simply add repeats to each side of the center.

Cabriole is intended for the advanced beginner to intermediate knitter.  It includes the following stitches:  knit, purl, yarn over, knit two together, slip slip knit, and cable 6 front.  Both charted and written instructions are included.

The finished size of Cabriole is up to you!  As shown, it is 76” long by 6.5” wide after blocking, or 66” long by 6.5” wide before blocking.  This is with a total of 20 repeats of the lace and cable pattern, plus edging.

***The pattern was designed for a new line of yarn called Crespo by Yarns of Italy and was shown at the TNNA show, January 2012.***

While you cannot make or sell copies of this pattern, you do have permission to sell your completed shawls and shawlettes.

If you need any pattern support, please feel free to PM me or join our group, [Tinyknitters][1]. Thanks!


  [1]: http://www.ravelry.com/groups/tinyknitters",3.99,23,53,4.89,"1 size, but easy to adjust length and width",Sport
307110,Kelp Grove,Quinton Lime,0.0,,,,,"The two above listed yarns are the two that I have regularly made this scarf from but you can use any yarn you love and whatever size needle you deem proper for good lace in your practically perfect in every way yarn. The pattern is simple guidance to a beautiful yet very simple lace design that I created with the intention for use in teaching lace to beginners. Have fun with it! add, remove pattern repeats, utilize wonderful fiber, in short, make it yours and have fun playing!

If you see any mistakes, please feel free to contact me so I can correct the posted pattern.

Thanks,
Q.

4/28/2012
I changed the link to this document to a hopefully more reliable document link. Fingers crossed that this works better in the future for the sharing of this document.",,9,11,0.0,,Unavailable
308537,The Basics,Elizabeth Smith,2.5,,,,,"The Basics includes 3 learn-to-knit projects, all meant to be done in sequential order so that you learn a new technique in each one (you start with a basic knit scarf, then you make a rib scarf, and then there’s an infinity cowl!). Video tutorials are provided for each technique used in each pattern.

Each pattern is written for 3 different yarn weights (DK, Worsted or Bulky). 

**Appleton Scarf (my first scarf):**
Shown in worsted-weight version, in Vintage by Berroco.
*Yarn/Yardage:*
• DK-weight (#3): 350 yds
• Worsted-weight (#4): 300 yds
• Bulky-weight (#5): 250 yds
*Needles:*
• DK-weight: US 6/4 mm needles, either straight or
24""/60 cm circular.
• Worsted-weight: US 8/5 mm needles, either
straight or 24""/60 cm circular.
• Bulky-weight: US 10/6 mm needles, either straight
or 24""/60 cm circular.

**Bethel Scarf (my second scarf):**
Shown in bulky-weight version, in Vintage Chunky by Berroco.
*Yarn/Yardage:*
• DK-weight (#3): 450 yds
• Worsted-weight (#4): 375 yds
• Bulky-weight (#5): 260 yds
*Needles:*
• DK-weight: US 6/4 mm needles, either straight or
24""/60 cm circular.
• Worsted-weight: US 8/5 mm needles, either
straight or 24""/60 cm circular.
• Bulky-weight: US 10/6 mm needles, either straight
or 24""/60 cm circular.

**Canaan Cowl (my first cowl):**
Shown in DK-weight version, in Vintage DK by Berroco.
*Yarn/Yardage:*
• DK-weight (#3): 280 yds
• Worsted-weight (#4): 240 yds
• Bulky-weight (#5): 180 yds
*Needles:*
• DK-weight: US 6/4 mm 32""/80 cm circular needle.
• Worsted-weight: US 8/5 mm 32""/80 cm circular
needle.
• Bulky-weight: US 10/6 mm 32""/80 cm circular
needle.
",5.0,11,17,4.33,,Unavailable
317745,Turkish Lace Scarf,Ashley Behr,1.67,,,,180.0,"This is a beginner level simple lace pattern for a quick and easy lacey scarf. If you are transitioning from knitting and purling and want to try something a bit more interesting, this is a great scarf to begin with. You can customize it to whichever width you prefer and on whatever size needles. The only requirement for this scarf is that you cast on an even number of stitches.

This is the first pattern I've ever written, please contact me with any errors, thank you.

Pattern is available [here][1] for free


  [1]: http://mistymountaindesigns.wordpress.com/2012/07/27/the-jellyfish-scarf-pattern/",,11,9,5.0,All sizes,Bulky
323104,Honey Lane Alpaca Moebius,Cat Bordhi,1.71,16.0,4.0,,,,,11,2,4.83,,Worsted
328345,Rhombi Scarf,Margaret Kendall,2.32,14.0,4.0,Stockinette Stitch,330.0,"The Rhombi Scarf is a simple, textured scarf which is attractive on both sides. The pattern uses only knit and purl stitches.  

Aran or heavy worsted yarn is suggested for this pattern.  For a slightly wider scarf, increase the garter stitch border on each edge. For a longer scarf, additional repeats of the main motif (section B) may be worked.

To simplify yarn selection, gauge is given for a stockinette swatch worked on US 9 (5.5 mm) needles. When working in pattern, the combination of knit and purl stitches will yield more stitches and rows per inch than stockinette.

Both written and charted instructions are included in the file.

Red model is worked in Bernat Super Value Solids color Burgundy.

Blue model is worked in Malabrigo Worsted color Buscando Azul.  Modified:  five-stitch garter stitch border and nine repeats of Section B create blocked dimensions of 6.5” x 70” (16.5 cm x 178 cm).",4.0,164,215,4.53,6 inches by 61 inches,Aran
337097,Malabrigo Silky Merino Wavy Scarf,Joan Piccioni,1.86,21.0,4.0,,600.0,"This pattern is a lot simpler than it looks. It has a 4-row repeat which is easy to memorize. 

Different colors can be used or it can be worked in just one color. I used 4 colors here for every 4 repeats, but 3 colors can be used if you want a shorter scarf.

Sample used 436 atardecer, 416 indicieta, 430 smoke, and 30 purple mystery.",0.0,14,13,4.83,Adjustable,DK
338874,L.1,Antonia Shankland,1.59,22.0,4.0,stockinette stitch,,"*To get first notice of future Shibui free patterns (and much more) sign up for our newsletter [here][1]!*

Simple stripes let Linen shine. This lightweight scarf, designed by Antonia Shankland for Shibui Knits, shows off clean lines and a complementary color scheme for an airy warm-weather accessory.

Scarf is knit with 2 skeins color A, 2 skeins color B, 1 skein color C, and 1 skein color D. Shown in Ivory (A), Ash (B), Apple (C), & Field (D).

**This pattern has been updated to feature our newest Spring/Summer yarn, Koan. Find the updated version (Traverse) **[Here][2]**.**


  [1]: http://www.shibuiknits.com/
  [2]: https://www.ravelry.com/patterns/library/traverse-7",,274,391,4.46,"One size; 16.5"" x 86""",Fingering
347314,Geschenk,Rosemary (Romi) Hill,4.42,19.0,4.0,lace pattern - gauge varies by yarn weight,400.0,"**There are alternate charts available for download from this Ravelry page - they are meant to be used WITH the Knitty pattern and not as stand-alone charts. These are in the format I generally use: symbols are charted as you knit them rather than as you see the pattern from the front. I think they are much easier to follow for lace patterns worked on both sides. Enjoy!** 

***Please note that the charts are asymmetrical.***

This pattern is written for any weight of yarn and for varying yardages. The scarf size is knit with 230 yards of dk weight yarn.

[**Come KAL with us!**][1]

*From the pattern:*

Through Ravelry, I had the good fortune to ""meet"" an incredibly gifted and generous crafter who is in the habit of spinning and knitting gifts, then sending them to lucky recipients all over the world from his home in Germany. Last year for my birthday, Jürgen sent me some gorgeous spindle spun silk in vibrant orange (he also sent me a beautiful spindle)! Enclosed was a note saying - among other things - that he wished I might design something for small amounts of laceweight yarn, as he had several 2-ounce portions of fiber, both spun and unspun, and nothing to do with them.

I thought for a long time about his request, trying to devise a versatile design that would make the most of small amounts of precious handspun. It needed to be a little out of the ordinary, and of course it needed to be lacy to maximize yardage. Finally, it all came together.

Introducing Geschenk - German for ""gift"" - a wide and shallow shawl worked from the bottom up. Based on a historic lace stitch pattern, Geschenk can accommodate many different yarns, changing its personality to suit each length and weight as a scarf or a shawl. Three different weights of yarn - all gifts to me - are presented as examples. And now: Knitty and I present to you your Geschenk; wear it in health and well being. Pass it forward.

Thank you for knitting my patterns! Subscribe to [my newsletter here][7] and get 15% off your first pattern order; find me on Instagram at [@RomiDesigns][8] and [on YouTube here][9]; come by and say hello in my Ravelry group, [@Romi’s Studio][10], where you can find friendship, pattern help, and community!  Use hashtags #romihill #romiphyle and #romidesigns to connect on social media.

 [7]: https://designsbyromi.com/newsletter
  [8]: https://instagram.com/RomiDesigns/
  [9]: https://www.youtube.com/channel/UCsLEAfKVr5E2na7yjkGBVVg
  [10]: https://www.ravelry.com/groups/-romis-studio


  [1]: http://www.ravelry.com/groups/-romis-studio",,132,654,4.44,"variable - shown in small dk, medium laceweight and large fingering",Fingering
347842,Flutter,Susanna IC,1.83,6.0,1.0,stockinette,925.0,"Flutter is worked sideways in one piece, which results in the interesting vertical striping. Easy stockinette knitted on larger needles gives this design the feel of delicate lace without a single lace stitch. The stockinette sections are combined with stripes of reversible  slip stitch color work.  These stripes are knitted on much smaller needles, which creates the overall ruffled texture.

The ruffled texture is created by the slip stitch pattern as well as the difference in the needle sizes used; change the needle size as needed for best texture - use larger needle for the main (laceweight) yarn or use smaller needle for the contrast (fingering) yarn, or both.   

This rectangular wrap can be easily customized to just about any size, from a small neckwarmer requiring only one skein of main color to a large stole. Since it is worked mostly in stockinette, this project is suitable for an advanced beginner.

This pattern is a part of **Mohair Trilogy in Four Parts** collection, available as Ravelry e-book.

Sizes:  Neckwarmer (scarf, stole)

Yarn: Lace weight yarn, approximately 270 (550, 925) yds / 247 (503, 845) m (A)
Fingering weight yarn, approximately 80 (150, 175) yds / 73 (137, 160) m (B)

This pattern was originally published exclusively in **Skein Theory, vol 1** in September 2012.

Questions or comments about my designs? 
Interested in KALs & MKALs? 
Join **Susanna IC** group on Ravelry: 
http://www.ravelry.com/groups/susanna-ic


  [1]: https://www.ravelry.com/discuss/artqualia-by-susanna-ic/topics/4161473#1",7.0,8,132,4.83,"scarf, stole",Lace
350711,Rustic Potato Chip Scarf,Ratchadawan Chambers,2.07,4.75,1.0,garter stitch,250.0,"A simple neck scarf knitted in short rows.  It's long and slender and has wavy edges on both side.  When it is hung around neck, the scarf usually turn into spiral shape.",,76,57,4.63,One size fits all,DK
360972,Toasty Neck Cozy,Susan Fricks,1.67,18.0,4.0,per instructions,82.0,"This neck cozy is a fast, easy knit for intermediate beginners. It's a fun, stylish knit that makes a welcome gift and great wardrobe addition.",4.0,4,4,0.0,One size fits most,Worsted
363721,The BlockTure Set,Denise Twum,2.0,9.0,4.0,Scarf Pattern,190.0,"Just like the [Procragratification Scarf][1], I once again wanted a quick, simple scarf with lots of texture that I could knit when I wanted to procrastinate. 

I was inspired to design this scarf after noticing (and participating) in the color blocking fashion trend this past summer. I wondered how I could extend my color blocking fun into winter accessories. 

Worked in bulky or superbulky yarn with just the basic knit and purl stitches, this scarf or cowl will be a quick project for anyone looking for a simple but impressive quick gift. The pattern is also easily worked in one color yarn for an even simpler, textured scarf. And the name? “Textured Block Play” seemed too long, so I went with BlockTure. Hehehe...

This scarf and cowl make great last-minute Christmas gifts for both the men and women in your life (and it's perfect for couple scarves). Happy Knitting!

**Sizes**
Scarf - 9in x 76in
Cowl - 9in x 28in

**Yarn** 
*For Single-Color Scarf*
Loops and Threads Cozy Wool (50% wool, 50% acrylic; 90 yd [82 m]/127 g [4.5 oz]): #02044 Granite, 2 skeins

*For Multicolor Scarf*
Main Color (MC): Loops & Threads Cozy Wool (50% wool, 50% acrylic; 90 yd [82 m]/127 g [4.5 oz]): #02044 Granite, 2 skeins (152 yds)
Contrast Color (CC): Lion Brand Wool-Ease Thick & Quick (80% acrylic, 20% wool; 108 yd [99m]/170 g [6oz]): #134 Citron, 0.3 skein (32 yds)

*For Cowl*
Main Color (MC): Loops & Threads Cozy Wool (50% wool, 50% acrylic; 90 yd [82 m]/ 127 g [4.5 oz]): #02014 Chocolate,  0.7 skein (61yds)
Contrast Color (CC): Loops & Threads Cozy Wool (50% wool, 50% acrylic; 90 yd [82 m]/127 g [4.5 oz]): #02610 Golden Rod,  0.1 skeins (12yds)

**Tools** 
US #15 (10mm) straight or circular needles
1 stitch marker
US M/N (9mm) crochet hook
Yarn needle
2 1.625 inch (1 5/8 inch) buttons


  [1]: http://www.ravelry.com/patterns/library/procragratification-infinity-scarf-cowl",3.5,26,35,4.78,Cowl; Long Scarf,Super Bulky
364031,Doux,Julie Hoover,1.79,17.0,4.0,Stitch Pattern,,"Equally unisex, this sumptuously soft scarf is perfect for anyone looking to adorn their neckline with something extra special.

doux: (french) soft, gentle. 

**Size**
12"" / 30.5 cm width; 83"" / 211 cm length

**Yarn A**
Shibui Silk Cloud
60% kid mohair 40% silk
330 yards / 300 meters per 25 g skein

2 skeins 
625 yards / 572 meters

Sample shown in Abyss

**Yarn B**
Alchemy Sanctuary
70% wool 30% silk
125 yards / 114 meters per 50 g skein

5 skeins 
625 yards / 572 meters

Sample shown in Charcoal

*NOTE: One strand each of Yarn A and Yarn B are held together throughout*

**Gauge**
17 stitches & 21 rows = 4"" / 10 cm in Supple Rib with one strand each of Yarn A and Yarn B held together, after blocking

**Needle**
One pair of straight or circular needles
US 9 / 5.5 mm or size needed to obtain gauge

**Skill Level**
2 of 5",7.0,76,288,4.43,One size,Worsted
