id,name,author,difficulty_avg,gauge,gauge_divisor,gauge_pattern,max_yardage,notes,price,projects_count,queued_projects_count,rating_avg,sizes_available,yarn_weight
634269,Copy.Cat C.C beanie,Emily Ingrid,2.26,,4.0,,,"While in Chicago on a trip, I saw three different people wearing the same style hat.  I noticed the first one because I stare at anything knit, whether machine-made or handmade.  When I saw the second one, I assumed it must be a coincidence.  But after I saw the third one, I turned to my husband and exclaimed, “I must knit that hat!”  Then when I went home for a visit and hung out with a hometown friend, she was wearing the same hat I saw in Chicago, and I nearly tore it off her head in excitement.  I obsessively analyzed it, counting stitches and rounds so I could faithfully replicate it.  Since then, I found out it's a popular slouchy beanie by Cheveux Corp (C.C).  The original hat has hundreds of positive reviews and appears to look good on anyone regardless of gender, age, face shape, and hairstyle (or lack thereof).  It is, in my opinion, the perfect unisex hat with the perfect amount of slouch!

EDIT: Due to multiple requests, this pattern has been updated with a note about converting this hat into a ""Messy Bun Beanie"" - but keep in mind, this hat is meant to be slightly slouchie, and Messy Bun Beanies are more form-fitting!

Available now from iKnits: a video tutorial to go along with the written pattern!  

https://www.youtube.com/watch?v=DVP2zXBYmgg&feature=youtu.be
",,7883,4478,4.72,One size ,Worsted
585110,Quick Ombré Hat,Emily Dormier,2.24,20.0,4.0,stockinette stitch,200.0,"This pattern uses stranded color work and changes gradually from one color to the next.
",,5000,2934,4.72,"Preemie 4-5lbs, Preemie 5-6lbs, Newborn, Baby 3-6months, Baby 6-12 months, Toddler, Child, Adult woman, Adult man",Worsted
1267443,Pressed Flowers Hat,Amy Christoffers,3.34,28.0,4.0,Mosaic Knitting,275.0,"**This pattern is charted**

Finished Measurements
19” around 
9” from cast on to crown center

One size fits most

Materials
225 yards sport weight yarn, approximately 150 yards MC, 75 yards CC

Shown here: 
Julie Asselin Journey Sport, 80% Rambouillet, 20% Targhee; 210 yards (192 m)/58g; Champignon (MC) and Clémentine (CC), 1 skein each.


Needles
16” US 3/3.25mm circular needle for ribbing
16” US 5/3.75mm: circular needles for hat.
A set of 4 or 5 US 5/3.75mm double pointed needles for crown.


Notions required
4 Stitch markers, tapestry needle for weaving in ends.


Gauge
28 stitches x 34 rows= 4” in Pattern Stitch on larger needle

Adjust needle size to obtain gauge.

Hat is worked from the bottom up in the round. When the stitches no longer fit comfortably on a 16” needle during the crown-shaping switch from a circular needle to double pointed needles or whichever method of knitting small circumference you prefer.



",5.0,784,848,4.73,One size fits most adults,Sport
226359,Rikke Hat,Sarah Young,1.64,22.0,,garter stitch with smaller needles,,"The classic ""Rikke Hat"" was designed in 2010 and has since become a worldwide hit. Requiring just one (100 gram) skein of any Dk to light worsted weight yarn, this hat looks stunning in both semi-solid hues and variegated color-ways as the garter stitch design helps to prevent pooling! It is (for the most part) one-size-fits all.",,13496,7990,4.62,"adult - between 21-23""",DK
1197840,Harlow Worsted,Andrea Mowry,3.98,16.0,4.0,Measured over brioche stitch in the round using the larger needle. ,280.0,"> [Do you enjoy Andrea’s patterns? Sign up for the DreaReneeKnits Newsletter to receive sneak peeks of new patterns, exclusive introductory discounts, video tutorials, and other things she knows you’ll love!!][1]

**DETAILS**
I absolutely adore my original [Harlow][2] hat, but I wanted something that was a bit quicker to knit for the holiday season! This is the pattern I know I can depend on for stash busting, wardrobe enhancing, or a quick gift for someone I love! Ideal for beginner brioche enthusiasts, this hat is knit from the bottom up in two color brioche and is totally reversible! The crown shaping utilizes a different decrease then the original [Harlow][3], so if you try both you will be well on your way to a brioche pro! There are lots of brioche video tutorials linked in the pattern (and below) to help you on your way!  

**SIZES**
1 (2, 3)

**FINISHED MEASUREMENTS**
Circumference - 16 (18, 20)”/40.5 (46, 51) cm
Height - 9 (9.5, 9.5)”/23 (24, 24) cm
*To Fit: 18-20 (21-22, 23-24)”/46-51 (53.5-56, 58.5-61) cm Head Circumference*

**YARN REQUIREMENTS**
*These are just approximations. Total yarn usage will depend on the yarn you use (fiber content, ply, etc.), your personal gauge, and any modifications you may make.*

Worsted Weight in 2 colors - approx. 30 (45, 50) g/84 (126, 140) yds each

**SUGGESTED YARN**
*For this hat I chose a woolen spun yarn for ultimate squish and warmth! I really love Brooklyn Tweed's new Tones line, as playing with one hue in a light and dark is always guaranteed to be stunning in brioche. Shelter is a perfect swap as well!*

Brooklyn Tweed Tones (or Shelter) 100% Wyoming-grown Columbia Wool (50 g/140 yds/128 m) 
MC - 1 skein Lychee Undertone
CC - 1 skein Lychee Overtone

**SUGGESTED NEEDLES**
Size US 5/3.75 mm - 16”/40 cm circular
Size US 6/4 mm - 16”/40 cm circular
Size US 6/4 mm - DPNs (or a longer circular for Magic Loop)
*(Use the needle size you need to achieve gauge, go down one size for brim.)*

**NOTIONS**
Stitch marker (1)
Locking stitch marker (1)
Tapestry needle

**GAUGE**
16 sts & 26 rows = 4”/10 cm
*Measured over brioche stitch in the round using larger needle.*

**TECHNIQUES TO INDULGE IN**
[Two-color tubular cast on][4]
or [Twisted German cast on][5]
[Two-color brioche in the round (English style)][6]
[Two-color brioche in the round (Continental style)][7]
[Brk 4 st decrease][8]

**YARN SUBSTITUTION IDEAS** 
[Click  here to be directed to a pdf with some yarn substitution ideas! These  yarns have not all been tested, so we can not guarantee their outcome,  but we do hope they provide a jumping off point for inspiration!][9]


  [1]: http://eepurl.com/diPxsr
  [2]: https://www.ravelry.com/patterns/library/harlow-9
  [3]: https://www.ravelry.com/patterns/library/harlow-9
  [4]: https://youtu.be/GRyH9DDCJ-I
  [5]: https://youtu.be/oWHRfvU5im0
  [6]: https://youtu.be/TDoSx5blH9M
  [7]: https://youtu.be/zzY_mGG8CSA
  [8]: https://youtu.be/15hZAOAvWIc
  [9]: https://drive.google.com/file/d/1MvHWQeZcSbfyohXJrbdOcn2-oWHYrYvF/view?usp=sharing",7.0,1000,512,4.84,"1 (2, 3)",Worsted
1139951,Flicker & Flame,Andrea Mowry,2.95,23.0,4.0,Measured over stitch pattern in the round using the Main Fabric needle and taken after blocking.,127.0,"Do you enjoy Andrea’s patterns? [Sign up for the DreaReneeKnits Newsletter to receive sneak peeks of new patterns, exclusive introductory discounts, video tutorials, and other things she knows you’ll love!!][1]

**DETAILS**
Hats for the whole family in two different yarn weights! These fun colorwork beanies can also double as your swatch for the [Spark Cardi][3] or [Sparky Pullover][4]! These hats are knit from the bottom up, with the colorwork motifs being read from a chart. 

**SIZES**
1 (2, 3, 4, 5)

**FINISHED BRIM CIRCUMFERENCE**
To fit: Baby (Toddler, Youth, Adult Small, Adult Large)

Sport Weight: 14 (15.75, 17.5, 19.25, 21)/35.5 (40, 44.5, 49, 53.5) cm **Worsted Weight: 14 (16, 18, 20, 22)”/35.5 (40.5, 45.5, 51, 56) cm** 

*The worsted weight hat fits more like a classic beanie, while the sport weight hat has a slouchier fit. Both samples are shown in size 4 (Adult Small) modeled on a 21“/53.5 cm head.*

**YARN REQUIREMENTS**
*These are just approximations. Total yarn usage will depend on the yarn you use (fiber content, ply, etc.), your personal gauge, and any modifications you may make.*
MC (Main Color) -
Sport: 20 (24, 29, 34, 37) g/67 (81, 99, 116, 127) yds/62 (74, 91, 106, 116) m
**Worsted: 22 (28, 32, 43, 47) g/46 (59, 66, 89, 98) yds/42 (54, 61, 83, 90) m**

CC (Contrast Color) -
Sport: 9 (10, 13, 15, 16) g/34 (40, 49, 58, 63) yds/31 (37, 45, 53, 57) m 
**Worsted: 13 (16, 18, 25, 27) g/38 (48, 54, 73, 80) yds/34 (44, 49, 66, 73) m**

**SUGGESTED YARN**
*For this hat I chose a lovely Corriedale, non-superwash wool that is rustic and perfect for heirloom quality knits as my MC, and for my CC - a yarn that gradually changes color to create beautiful colorwork with minimal effort. I chose high contrasting yarns so that the motif would pop.*

Magpie Fibers Nest Sport 100 g/350 yds **(Worsted 100 g/210 yds)** 
MC - Natural Twilight/Grey **(Marled Sky/Marled dark blue)** - 1 skein

Spincycle Dyed in the Wool 50 g/200 yds **(Dream State 50 g/150 yds)** 
CC - Ewenicorn/Pink multi **(Eventide/Green & purple multi)** - 1 skein

**SUGGESTED NEEDLES**
Sport Weight **(Worsted Weight)**
Main Fabric: US 5/3.75 mm **(US 7/4.5 mm)** - 16”/40 cm circular needle and preferred needles for small circumference knitting.
Ribbing: US 3/ 3.25 mm **(US 5/3.75 mm)** - 16”/40 cm circular needle (Use the needle size you need to achieve gauge, and size down 2 needle sizes for ribbing.)

**NOTIONS**
Stitch marker (1 fixed), tapestry needle, scissors, row counter (optional)

**GAUGE**
23 sts & 30 rnds (20 sts & 22 rnds) = 4”/10 cm
Measured over stitch pattern knit in the round on Main Fabric needle, after blocking.

**TECHNIQUES TO INDULGE IN**
Long tail cast on
Knitting
Purling
Ribbing
Increasing
Stranded colorwork
Chart reading (the colorwork in this pattern is CHARTED ONLY)
Decreasing

**YARN SUBSTITUTION IDEAS** 
[Click  here to be directed to a pdf with some yarn substitution ideas! These  yarns have not all been tested, so we can not guarantee their outcome,  but we do hope they provide a jumping off point for inspiration!][5]


  [1]: http://eepurl.com/diPxsr
  [2]: https://www.ravelry.com/discuss/dreareneeknits/4128178
  [3]: https://www.ravelry.com/patterns/library/spark-5
  [4]: https://www.ravelry.com/patterns/library/sparky
  [5]: https://drive.google.com/file/d/1q7RGf23P4pDiubzGXbrNSBG65b2Hd_so/view?usp=sharing",7.0,2684,1233,4.89,"1 (2, 3, 4, 5)",Worsted
645417,Citrus Hat,Laura Treadway,1.86,,4.0,,125.0,"Called the Citrus Hat for the way the decreases create the appearance of a citrus fruit, this is a pretty basic hat pattern that works well with pretty much any yarn and can fit multiple head sizes. 

It looks great in handspun or commercial yarn, and in solid, semi-solid, or variegated colorways. The combination of knits and purls used throughout the hat means it is very accommodating of different head sizes and a good match for kids that keep growing. 

While the pattern is written for worsted-weight yarn, it’s easy to adjust for different yarn weights, and the pattern includes some helpful hints for yarn modifications. 

The pattern includes sizes for baby, toddler, child/teenager, small adult, and large adult hats.
",,2362,1030,4.78," baby, toddler, child/teenager, small adult, and large adult",Worsted
836305,Harlow,Andrea Mowry,4.06,26.0,4.0,brioche in the round,330.0,"> Do you enjoy Andrea's patterns? [Sign up for the DreaReneeKnits Newsletter to receive sneak peeks of new patterns, exclusive introductory discounts, video tutorials, and other things she knows you'll love!!][1]

*When I cast on this hat, my intention was to design my ideal, go-to hat pattern. A perfect jumping off point for beginner briochers to try on their newly acquired skills - this hat is great for any gender or age, and the color possibilities are infinite! We all need a dependable hat pattern right?? This is the pattern I know I can depend on for stash busting, wardrobe enhancing, or a quick gift for someone I love!*

**Sizes:**
Child (Youth/Adult Small, Adult Large)

**Finished Measurements:**  
Circumference - 12.5, (15, 17.5)”/32 (38, 44.5) cm
Height - 7.25 (9.25, 9.25)”/18.5 (23.5, 23.5) cm
To Fit: 16-19 (20-22, 23-24)”/40.5-48 (51-56, 58-61) cm
*All 3 samples are the middle size - Youth/Adult Small. Thanks to the incredibly stretchy fabric that brioche creates, all 3 of these sizes will fit a wide range of heads! For instance, my 4 yr old, myself, and my husband (who has a rather large noggin) have all worn the middle size! Although, I would ideally knit the smallest size for my kids (ages 2 and 4), the middle size for myself, and the large for my husband.*

**Yarn:**Fingering Weight in 2 colors - Approximately 30 g each

**Suggested Yarn:**
Sample 1 (Teal & multi-colored reds): MC - 1 skein O-Wool O-Wash Fingering (428 yds/100 g) in Sea Pine; CC - 1 skein Spincycle Dyed in the Wool (200 yds/50 g) in Rusted Rainbow
Sample 2 (Dark & light greys): Brooklyn Tweed Loft (275 yds/50 g) MC - 1 skein Cast Iron; CC - 1 skein Soot
Sample 3 (Blues & off-white): MC - 1 skein Spincycle Dyed in the Wool (200 yds/50 g) in Deep Bump; CC - 1 skein Brooklyn Tweed Loft (275 yds/50 g) in Fossil

**Suggested Needles:**
Size US 2/2.75 mm - 16”/40 cm circular
Size US 3/3.25 mm - 16”/40 cm circular
Size US 3/3.25 mm - DPNs (or a longer circular for magic loop)
*(Use the needle size you need to achieve gauge, go down one size for brim.)*

**Notions:**
Stitch marker (1)
Tapestry Needle

**Gauge:**
26 sts & 36 rows = 4”/10 cm
*Measured over brioche stitch in the round.*

**Techniques to Indulge In:**
Two color brioche in the round
Two color tubular cast on OR Twisted german cast on (video tutorials included)
Right and Left leaning decreases (video tutorials included)


  [1]: http://eepurl.com/diPxsr",7.0,3206,2020,4.78,"Child (Youth/Adult Small, Adult Large)",Fingering
913760,March Hat,Meghan Babin,2.43,24.0,4.0,seersucker stitch,,"What’s better than a free hat pattern? 12 free hat patterns, of course! This year we’re releasing a new, free hat design in Germantown on the 3rd Tuesday of each month.

**Worthy of Note**
The March Hat is worked in the round from the brim up. The pattern begins with a Tubular Cast On. If you do not wish to use the tubular cast on method you may opt to begin by casting on 108 (120) sts, joining for working in the round, and then skipping to the Brim instructions.

When working the crown decreases, change to double pointed needles when the circumference is too small to fit onto the circulars.

**Specifications
YARN**
Kelbourne Woolens Germantown (100% N. American wool; 220 yds/100 gm skein): honey, 1 skein.
**GAUGE**
24 sts and 28 rnds = 4” (10 cm) in Seersucker Stitch on largest needle, after blocking.
**NEEDLES**
1 – 16” (40 cm) US 3 (3.25 mm) circular. 
1 – 16” (40 cm) US 5 (3.75 mm) circular. 
1 – 16” (40 cm) US 7 (4.5 mm) circular.
1 – set US 7 (4.5 mm) DPNs.
*Check your gauge and adjust needle size(s) accordingly if necessary.*
**NOTIONS**
Size G-6 (4 mm) crochet hook, waste yarn, stitch marker, tapestry needle, pom pom maker, Kelbourne Woolens label, sewing thread, sharp sewing needle.
**SIZE**
18 (20)” [45.75 (51) cm] circumference, 10.5” [26.5 cm] length.
**SKILLS**
Knitting, purling, cable patterns from charts, bobbles.

Images: Linette Kielinski",,2565,2417,4.67,"18 (20)” [45.75 (51) cm] circumference, 10.5” [26.5 cm] length.",Worsted
1085663,Watch Cap + Mitts,Purl Soho,2.11,40.0,4.0,"2x2 Rib, Unstretched",300.0,"MATERIALS
HAT

- 1 (2, 2, 3) skein(s) of Purl Soho’s [Simply Yak][1], 100% yak. Each skein is 109 yards/ 50 grams; approximately 109 (160, 218, 300) yards required. We used the color Natural Brown.
- US 3 (3.25 mm), 16-inch [circular needles][2]
- A set of US 3 [double pointed needles][3]
- [Stitch markers][4], including one unique

HAND WARMERS OR MITTENS

- Hand Warmers: 1 (1, 2, 2) skein(s) of Simply Yak, 100% yak. Each skein is 109 yards/ 50 grams; approximately 70 (90, 130, 160) yards required.
- Mittens: 1 (1, 2, 2) skein(s) of Simply Yak. Each skein is 109 yards and 50 grams; approximately 80 (100, 145, 180) yards required.
- A set of US 3 (3.25 mm) double pointed needles
- Stitch markers, including one unique
- Stitch holder or scrap yarn

NOTE: To make a Hat and Hand Warmers or Mittens set, you’ll need 2 (3, 4, 5) skeins.

GAUGE
40 stitches and 32 rows = 4 inches in 2×2 rib, unstretched

22 stitches and 30 rows = 4 inches in stockinette stitch

SIZES

HAT
Baby/Toddler (Kid, Adult Small, Adult Large)

To fit head circumference of 14-16 (18-20, 21-23, 24-26) inches

- Finished Circumference: 12 (14, 16, 18) inches, unstretched
- Finished Height: 8¼ (9¾, 11¼, 12¾), uncuffed

HAND WARMERS + MITTENS
Toddler (Kid, Adult Small, Adult Large)

To fit palm circumference of 4½-5¼ (5½-6¼, 6½-7¼, 7¾-8¾) inches

- Finished Circumference At Wrist: 3½ (4½, 5¼, 6) inches unstretched
- Finished Circumference At Palm: 4 (4¾, 5½, 6½) inches, unstretched
- Hand Warmer’s Finished Length From Cuff To End: 5¾ (6, 7½, 8) inches
- Mitten’s Finished Length From Cuff To End: 6¼ (6¾, 8½, 9¼)

SAMPLES: For all our samples, we made the Adult Small size.

Designed by Purl Soho designer, [Jake Canton][5].


  [1]: https://www.purlsoho.com/simply-yak.html
  [2]: https://www.purlsoho.com/tools-and-notions/knitting-and-crochet.html?collection_filter=23796
  [3]: https://www.purlsoho.com/tools-and-notions/knitting-and-crochet.html?collection_filter=23799
  [4]: https://www.purlsoho.com/tools-and-notions/knitting-and-crochet.html?collection_filter=964
  [5]: http://www.jakecanton.com/",,780,527,4.62,"Toddler (Kid, Adult Small, Adult Large)",DK
282031,Graham,Jennifer Adams,1.94,6.0,1.0,1 x 1 rib,,"This is a simple slouch hat made for my son, and using a Broken Rib stitch.  The hat is completely reversible and the crown decreases are worked seamlessly within the pattern.

It's a fun quick knit that's perfect for last minute gifts.  Enjoy!

**Thank you so much to [Arkaitz][1] for translating Graham into Spanish! 


  [1]: http://www.ravelry.com/people/zitakar",,9733,6726,4.54,Adult Medium and Large,Worsted
1204600,Sea Glass Hat,Wool & Pine,2.6,28.0,4.0,stranded stockinette stitch in the round with larger needles,420.0,"Step into a world of color with Sea Glass Hat, a delightful way to put every last bit of your yarn stash to creative use. This pattern is our treat for you—absolutely **free** when you sign up for our newsletter at [woolandpine.com.](https://www.woolandpine.com/) It's a celebration of colorwork, made simple and enjoyable with comprehensive video tutorials that guide you in creating a vibrant, cozy hat.

Discover the simplicity of 1x1 colorwork that allows for playful color mixing without the hassle of weaving in ends. We focus on the joy of creation, offering a treasure trove of video guides to help you every step of the way. Our pattern is an invitation to experiment with hues and textures, to learn at your own pace, and to enjoy every moment of your crafting journey.

Let’s knit a tapestry of memories with yarns that speak of past projects and the stories they hold. Sea Glass Hat is all about making the old new again.

**8 SIZES:**

Custom fit for gifting:
Newborn (6-12month, 1-2yr, toddler, kid/teen, adult S, adult M, adult L)

Head Circumference tailored to you:
13 (14, 15, 16, 17, 18, 19, 20) inches - 33 (35.5, 38, 40.5, 43, 45.5, 48, 51) cm

**YARN:**

Stash-busting at its finest:
22 (24, 28, 31, 35, 38, 41, 44) grams of fingering weight yarn.

Join us at [Wool & Pine](https://www.woolandpine.com/), where every pattern is an invitation to play, explore, and knit the beauty of your stash into life.
",,840,1179,4.72,"Newborn (6-12month, 1-2yr, toddler, kid/teen, adult S, adult M, adult L) ",Fingering
554979,Stashbusting Helix Hats,Jessica Rose,2.07,18.0,4.0,Stockinette Stitch,175.0,"Pull out all your worsted-weight scraps and knit them together in helix stripes. These stash-busting hats are a fun, easy way to use up even the smallest bits of stash. 
Choose at least three colors. If you run out of one along the way just tie on another and keep knitting! Self-striping yarns are a great addition too. ",,2431,956,4.79,"Adult Small/Child, 19.55""",Worsted
213141,Man Hat,Haven Ashley,1.67,4.0,1.0,pattern,120.0,"Use any chunky yarn to make this ribbed hat, which time has proven is a hit with all genders. Malabrigo Chunky or Dream in Color Groovy have great stitch definition in this pattern or bulky alpaca yarn is soft enough for even the most discerning of scalps. 

The link above is for a .pdf version of the hat pattern. For the original blog post with the hat pattern, [click here][1]

For a worsted adult version, cast on 96 st and follow the instructions as provided.

Gauge: 4 sts/in in pattern UNSTRETCHED. This stitch stretches quite a bit, and so will fit a large head (22-23"" circumference).

This hat is reversible as well - the fifth photo shows the hat inside-out.
Knit longer, it could be worn with a large brim that showed the off-side, like a seaman's hat - extra warm.

In French: [http://casadolcecasa.canalblog.com/archives/2010/12/20/19906789.html][2]


  [1]: http://knitalonetogether.blogspot.com/2010/11/man-hat-here.html
  [2]: http://casadolcecasa.canalblog.com/archives/2010/12/20/19906789.html",,8458,4445,4.56,,Bulky
497242,Squarshy Hat,Alaina Andersen,1.69,16.0,4.0,stockinette,120.0,"This is a blatant rip-off of the Malabrigo Head Thingie for a bulky yarn.  My bestie wanted to do something with her gorgeous single skein of squarshy, soft Mecha and this seemed like a good idea.

This pattern is sarcastic, rude, and full of cursing and pop-culture references.  Enjoy!",,2239,994,4.63,,Bulky
56527,Classic World War II Watch Cap,Helen Waittes,1.89,19.0,4.0,stockinette,190.0,"The original website is no longer available. 

Another [Direct PDF download.][1]

**From designer:** Derived from [Beanie No. 212](/patterns/library/beanie-no-212)
Bucilla Yarn Booklet, Volume 318, dated 1940.

This hat pattern was probably knit at least a million times during World War II, and remains one of the most enduring hat designs. Watch a movie or television program which takes place during the winter months, and somewhere in each outdoor frame will be someone wearing this hat.

What makes Beanie No. 212 distinct is the unique pattern created on the crown of the hat as the crown is shaped. When the hat is knit with classic ribbing all the way to the crown, the ribbing creates a large star-shaped pattern. When the hat is knit with stockinette stitch all the way to the crown, three lines are created which converge at the top of the hat.

What keeps Beanie No. 212 so popular is the variety of patterns which can be included in the hat due to its 6-stitch panel construction. Within those 6-stitch panels, a wide variety of choices can be made to create a unique hat each time this pattern is knit.

For beginners, Beanie No. 212 requires no special skills and can be knit on straight needles.

The hat can be knit for small (medium, large) adult heads by using 96 (104, 112) stitches.


  [1]: http://static.ow.ly/docs/classicwatchcap_Slj.pdf",,6526,2830,4.51,,Worsted
930451,Shiftalong,Andrea Mowry,2.56,26.5,4.0,"Measured over stitch pattern knit in the round, after blocking.",360.0,"> Do you enjoy Andrea's patterns? [Sign up for the DreaReneeKnits Newsletter to receive sneak peeks of new patterns, exclusive introductory discounts, video tutorials, and other things she knows you'll love!!][1]

*In 2018 I hosted a fun KAL challenge over the 4 day holiday weekend with my basic brioche hat Harlow. For 2019 I thought it would be fun to host another challenge with a new technique to learn - Mosaic knitting! This is one of my favorite ways to play with combining colors, and is a simple technique for even newer knitters to try out! If you can slip sts, knit and purl - then you can do Mosaic knitting!*

**SIZES**
Child (Adult Small, Adult Large)

**FINISHED MEASUREMENTS**
Circumference - 16.5 (18, 20.5)”/42 (46, 52) cm
Height - 7.5 (9, 9)”/19 (23, 23) cm
*Sample show in Adult Small.*

**YARN**
Fingering or Sport Weight
Main Color - Approx. 35 (40, 50) g/140 (160, 200) yd/128 (146, 182) m
Contrast Color - Approx. 25 (30, 40) g/100 (120, 160) yd/92 (110, 146) m

**SUGGESTED YARN**
Spincycle Yarns Dyed in the Wool Sport Weight (100% superwashed American Wool, 200 yds)
Main Color (MC) - 1 skein Melancholia (Blue) 
Contrast Color (CC) - 1 skein Stay Out of the Forest (multi-colored)

**SUGGESTED NEEDLES**
Size US 2/2.75 mm - 16”/40 cm circular
Size US 4/3.5 mm - 16”/40 cm circular
Size US 4/3.5 mm - DPNs (or a longer circular for Magic Loop)
*Use the needle size you need to achieve gauge.*

**NOTIONS**
Stitch marker (1)
Tapestry needle

**GAUGE**
26.5 sts & 64  rows = 4”/10 cm
*Measured over stitch pattern in the round using larger needle, after blocking.*

**TECHNIQUES TO INDULGE IN** 
Tubular Cast On or Twisted German Cast On 
Mosaic knitting
Ribbing
Slipping stitches
Decreasing 
Knitting 
Purling 
Knitting in the round


  [1]: http://eepurl.com/diPxsr",7.0,2113,1955,4.86,"Child (Adult Small, Adult Large)",Sport
75857,Turn A Square,Jared Flood,2.01,20.0,4.0,stockinette stitch,121.0,"> Join the Brooklyn Tweed newsletter and receive this pattern as a [free gift][2], as well as the latest in Brooklyn Tweed yarns and patterns, knitting tips, subscriber exclusives, and even more woolly goodness!

This classic, striped, scraptastic beanie works up quickly in worsted weight *Shelter*. Featuring four “compass point” decrease lines, the crown visually bends circles into squares, giving this hat its playful namesake. Invert your colors and knit a second hat from the same skeins for a coordinated set. Surprisingly simple jogless stripes turn this basic into an elevated last-minute gift, or a quick solution to cold temperatures for your own wardrobe.

Share on social #TurnASquare and #BTxBT

This pattern is part of our *[BT by Brooklyn Tweed][1]* pattern line; a collection of skill-accessible knitting patterns written in a concise, visually appealing way. Each pattern offers a beginner-friendly entry point into the larger world of Brooklyn Tweed yarns and patterns. Projects you make from *BT by Brooklyn Tweed* will be straightforward to knit and fun to wear!

----------------------------------------

**Construction**

Hat is worked in the round from the bottom up.

**Finished Dimensions**

* 20½”/52 cm circumference (unstretched) and 8”/20.5 cm length
* One size fits most; fits head sizes 19-24”/48.5-61 cm

**Yarn**

Brooklyn Tweed *Shelter* — 100% American Targhee-Columbia Wool(140 yards/128 meters per 50g skein)

* 1 skein of Main Color (MC); 1 skein of Color 1 (C1)
* Photographed in colors *Narwhal* & *Soot*

Potential yarn substitutes include *Tones* 
Sample photographed in color  *Melba Undertone* (MC), *Hollyhock Overtone* (C1), and *Persimmon Overtone* (C2)

**Yardage**

* Approximately 76 yards/70 meters of Main Color (MC) & 45 yards/41 meters of Color 1 (C1)

**Gauge**

* 5 stitches per inch in circular stockinette stitch
* 20 stitches and 30 rounds per 4""/10 cm in circular stockinette stitch
* Measurement taken from relaxed fabric after blocking

**Needles**

Size A (for Main Fabric)

* One 16""/40 cm circular needle and one set of DPNs (double pointed needles) in size needed to obtain gauge listed
* Suggested Size: US 7 (4.5 mm)

Size B (for Ribbing)

* One 16""/40 cm circular needle, two sizes smaller than Size A
* Suggested Size: US 5 (3.75 mm)

**Tutorials for all special techniques listed below are included in the pattern:** 

* Jogless Stripes
* [Wet Blocking][3]
* [Knitwear Care][4]


**Skill Level**
1 out of 5: Beginner


**Translations Available** 

A **Russian Translation** of the original pattern is available: click on the pattern download button on the top right of this page and you will have the option of downloading an alternative Russian Version \[Translated by Olga Begova]
 
A **French Translation** of the original pattern is available: click on the pattern download button on the top right of this page and you will have the option of downloading an alternative French Version \[Translated by Sophie Oudry-Braillon]
 
An **Italian Translation** of the original pattern is available: click on the pattern download button on the top right of this page and you will have the option of downloading an alternative Italian Version \[Translated by Alice Twain; www.maglia-uncinetto.it]
 
Original pattern included at Knitting Daily and was seen on episode 504 of Knitting Daily TV.
 
NOTE: Original hat sample was knit with Cascade 220 and Noro Silk Garden.


  [1]: https://brooklyntweed.com/pages/bt-by-brooklyn-tweed
  [2]: https://brooklyntweed.com/pages/newsletter-sign-up?utm_source=ravelry&utm_medium=product-page&utm_campaign=turn-a-square
  [3]: https://brooklyntweed.com/pages/blocking-101
  [4]: https://brooklyntweed.com/pages/knitwear-care",5.0,20274,7242,4.52,,Worsted
